"Pathway1","Pathway2","Corr"
"BIOCARTA_SET_PATHWAY","BIOCARTA_CPSF_PATHWAY",0.65970073139848
"BIOCARTA_SET_PATHWAY","BIOCARTA_PRC2_PATHWAY",0.644982653174548
"BIOCARTA_SET_PATHWAY","BIOCARTA_BARD1_PATHWAY",0.613217744926687
"BIOCARTA_GH_PATHWAY","BIOCARTA_FCER1_PATHWAY",0.708872070655186
"BIOCARTA_GH_PATHWAY","BIOCARTA_TCR_PATHWAY",0.658988440233538
"BIOCARTA_GH_PATHWAY","BIOCARTA_HCMV_PATHWAY",0.647492721329673
"BIOCARTA_GH_PATHWAY","BIOCARTA_GLEEVEC_PATHWAY",0.647132474954171
"BIOCARTA_GH_PATHWAY","BIOCARTA_ERK5_PATHWAY",0.646727299350737
"BIOCARTA_AHSP_PATHWAY","BIOCARTA_ETC_PATHWAY",0.50846564537769
"BIOCARTA_AHSP_PATHWAY","BIOCARTA_SARS_PATHWAY",0.441509842081008
"BIOCARTA_AHSP_PATHWAY","BIOCARTA_SM_PATHWAY",0.295284255000537
"BIOCARTA_AHSP_PATHWAY","BIOCARTA_PROTEASOME_PATHWAY",0.269845196948045
"BIOCARTA_AHSP_PATHWAY","BIOCARTA_MALATEX_PATHWAY",0.254434037738647
"BIOCARTA_TCAPOPTOSIS_PATHWAY","BIOCARTA_THELPER_PATHWAY",0.79559144321118
"BIOCARTA_TCAPOPTOSIS_PATHWAY","BIOCARTA_CTL_PATHWAY",0.782004269337587
"BIOCARTA_TCAPOPTOSIS_PATHWAY","BIOCARTA_NO2IL12_PATHWAY",0.755649917708226
"BIOCARTA_TCAPOPTOSIS_PATHWAY","BIOCARTA_TCYTOTOXIC_PATHWAY",0.745366645087129
"BIOCARTA_TCAPOPTOSIS_PATHWAY","BIOCARTA_ASBCELL_PATHWAY",0.732148031406464
"BIOCARTA_HIVNEF_PATHWAY","BIOCARTA_DEATH_PATHWAY",0.767622147523011
"BIOCARTA_HIVNEF_PATHWAY","BIOCARTA_TNFR1_PATHWAY",0.721679743119386
"BIOCARTA_HIVNEF_PATHWAY","BIOCARTA_STRESS_PATHWAY",0.719136276183139
"BIOCARTA_HIVNEF_PATHWAY","BIOCARTA_CASPASE_PATHWAY",0.718859135316928
"BIOCARTA_HIVNEF_PATHWAY","BIOCARTA_FAS_PATHWAY",0.717885086039775
"BIOCARTA_SALMONELLA_PATHWAY","BIOCARTA_ACTINY_PATHWAY",0.71420923130356
"BIOCARTA_SALMONELLA_PATHWAY","BIOCARTA_CDC42RAC_PATHWAY",0.463714490420439
"BIOCARTA_SALMONELLA_PATHWAY","BIOCARTA_AGR_PATHWAY",0.442487367350628
"BIOCARTA_SALMONELLA_PATHWAY","BIOCARTA_MPR_PATHWAY",0.378069893123183
"BIOCARTA_SALMONELLA_PATHWAY","BIOCARTA_PDZS_PATHWAY",0.371550174852821
"BIOCARTA_MPR_PATHWAY","BIOCARTA_SAM68_PATHWAY",0.551079421138157
"BIOCARTA_MPR_PATHWAY","BIOCARTA_AKAP95_PATHWAY",0.546780544550517
"BIOCARTA_MPR_PATHWAY","BIOCARTA_IGF1R_PATHWAY",0.527667740835985
"BIOCARTA_MPR_PATHWAY","BIOCARTA_AKAPCENTROSOME_PATHWAY",0.510968322562079
"BIOCARTA_MPR_PATHWAY","BIOCARTA_P27_PATHWAY",0.474385516784385
"BIOCARTA_HCMV_PATHWAY","BIOCARTA_AKT_PATHWAY",0.686055367574118
"BIOCARTA_HCMV_PATHWAY","BIOCARTA_GH_PATHWAY",0.647492721329673
"BIOCARTA_HCMV_PATHWAY","BIOCARTA_RACCYCD_PATHWAY",0.645602445639771
"BIOCARTA_HCMV_PATHWAY","BIOCARTA_RAS_PATHWAY",0.641445873618407
"BIOCARTA_HCMV_PATHWAY","BIOCARTA_GLEEVEC_PATHWAY",0.634138100837839
"BIOCARTA_P53HYPOXIA_PATHWAY","BIOCARTA_PRION_PATHWAY",0.397434939781156
"BIOCARTA_P53HYPOXIA_PATHWAY","BIOCARTA_ECM_PATHWAY",0.380743062694186
"BIOCARTA_P53HYPOXIA_PATHWAY","BIOCARTA_INTEGRIN_PATHWAY",0.375586397033123
"BIOCARTA_P53HYPOXIA_PATHWAY","BIOCARTA_P53_PATHWAY",0.37209964116302
"BIOCARTA_P53HYPOXIA_PATHWAY","BIOCARTA_UCALPAIN_PATHWAY",0.356406988662798
"BIOCARTA_HIF_PATHWAY","BIOCARTA_CARDIACEGF_PATHWAY",0.4218195770367
"BIOCARTA_HIF_PATHWAY","BIOCARTA_EEA1_PATHWAY",0.380316300075266
"BIOCARTA_HIF_PATHWAY","BIOCARTA_SPRY_PATHWAY",0.369842779013671
"BIOCARTA_HIF_PATHWAY","BIOCARTA_ARENRF2_PATHWAY",0.36578603010962
"BIOCARTA_HIF_PATHWAY","BIOCARTA_AGR_PATHWAY",0.364187898256195
"BIOCARTA_IGF1_PATHWAY","BIOCARTA_INSULIN_PATHWAY",0.937495945676378
"BIOCARTA_IGF1_PATHWAY","BIOCARTA_PDGF_PATHWAY",0.824993746057745
"BIOCARTA_IGF1_PATHWAY","BIOCARTA_NGF_PATHWAY",0.823503269902817
"BIOCARTA_IGF1_PATHWAY","BIOCARTA_EGF_PATHWAY",0.812102291076103
"BIOCARTA_IGF1_PATHWAY","BIOCARTA_MET_PATHWAY",0.805655882148839
"BIOCARTA_IL17_PATHWAY","BIOCARTA_CYTOKINE_PATHWAY",0.683524738290421
"BIOCARTA_IL17_PATHWAY","BIOCARTA_STEM_PATHWAY",0.662859262909302
"BIOCARTA_IL17_PATHWAY","BIOCARTA_INFLAM_PATHWAY",0.631917011747068
"BIOCARTA_IL17_PATHWAY","BIOCARTA_LYM_PATHWAY",0.627526089773858
"BIOCARTA_IL17_PATHWAY","BIOCARTA_LAIR_PATHWAY",0.62661414368077
"BIOCARTA_IL2_PATHWAY","BIOCARTA_EPO_PATHWAY",0.705171371030824
"BIOCARTA_IL2_PATHWAY","BIOCARTA_IL2RB_PATHWAY",0.704978818128767
"BIOCARTA_IL2_PATHWAY","BIOCARTA_IL3_PATHWAY",0.679273552455004
"BIOCARTA_IL2_PATHWAY","BIOCARTA_GLEEVEC_PATHWAY",0.660684828243129
"BIOCARTA_IL2_PATHWAY","BIOCARTA_TCR_PATHWAY",0.637838693292496
"BIOCARTA_IL3_PATHWAY","BIOCARTA_IL2_PATHWAY",0.679273552455004
"BIOCARTA_IL3_PATHWAY","BIOCARTA_EPO_PATHWAY",0.622529632284236
"BIOCARTA_IL3_PATHWAY","BIOCARTA_GLEEVEC_PATHWAY",0.613178460910947
"BIOCARTA_IL3_PATHWAY","BIOCARTA_GH_PATHWAY",0.596925829780903
"BIOCARTA_IL3_PATHWAY","BIOCARTA_IL2RB_PATHWAY",0.585276514851083
"BIOCARTA_IL4_PATHWAY","BIOCARTA_IL2RB_PATHWAY",0.600043952034855
"BIOCARTA_IL4_PATHWAY","BIOCARTA_RELA_PATHWAY",0.515012414637407
"BIOCARTA_IL4_PATHWAY","BIOCARTA_NFKB_PATHWAY",0.505875114752463
"BIOCARTA_IL4_PATHWAY","BIOCARTA_NTHI_PATHWAY",0.46079990758568
"BIOCARTA_IL4_PATHWAY","BIOCARTA_CD40_PATHWAY",0.457088683394098
"BIOCARTA_IL5_PATHWAY","BIOCARTA_EOSINOPHILS_PATHWAY",0.879548819380877
"BIOCARTA_IL5_PATHWAY","BIOCARTA_ASBCELL_PATHWAY",0.818263315417801
"BIOCARTA_IL5_PATHWAY","BIOCARTA_BBCELL_PATHWAY",0.803840817993002
"BIOCARTA_IL5_PATHWAY","BIOCARTA_TH1TH2_PATHWAY",0.785698725808639
"BIOCARTA_IL5_PATHWAY","BIOCARTA_BLYMPHOCYTE_PATHWAY",0.745555005812085
"BIOCARTA_IL6_PATHWAY","BIOCARTA_EGF_PATHWAY",0.788833249147012
"BIOCARTA_IL6_PATHWAY","BIOCARTA_PDGF_PATHWAY",0.766170062118076
"BIOCARTA_IL6_PATHWAY","BIOCARTA_IGF1_PATHWAY",0.728009457494673
"BIOCARTA_IL6_PATHWAY","BIOCARTA_TPO_PATHWAY",0.67459350012871
"BIOCARTA_IL6_PATHWAY","BIOCARTA_MET_PATHWAY",0.668250491449917
"BIOCARTA_IL10_PATHWAY","BIOCARTA_INFLAM_PATHWAY",0.660469958029156
"BIOCARTA_IL10_PATHWAY","BIOCARTA_LAIR_PATHWAY",0.658258983594223
"BIOCARTA_IL10_PATHWAY","BIOCARTA_IL22BP_PATHWAY",0.605455696104449
"BIOCARTA_IL10_PATHWAY","BIOCARTA_IFNG_PATHWAY",0.59022411328214
"BIOCARTA_IL10_PATHWAY","BIOCARTA_CYTOKINE_PATHWAY",0.575447952557858
"BIOCARTA_IL12_PATHWAY","BIOCARTA_NO2IL12_PATHWAY",0.753605638601982
"BIOCARTA_IL12_PATHWAY","BIOCARTA_TCAPOPTOSIS_PATHWAY",0.630347506012652
"BIOCARTA_IL12_PATHWAY","BIOCARTA_CTL_PATHWAY",0.615421651581756
"BIOCARTA_IL12_PATHWAY","BIOCARTA_NKT_PATHWAY",0.590519558701825
"BIOCARTA_IL12_PATHWAY","BIOCARTA_TCYTOTOXIC_PATHWAY",0.572146409231073
"BIOCARTA_IL2RB_PATHWAY","BIOCARTA_IL2_PATHWAY",0.704978818128767
"BIOCARTA_IL2RB_PATHWAY","BIOCARTA_IL7_PATHWAY",0.694879545666604
"BIOCARTA_IL2RB_PATHWAY","BIOCARTA_GLEEVEC_PATHWAY",0.650180894162135
"BIOCARTA_IL2RB_PATHWAY","BIOCARTA_GH_PATHWAY",0.642987249927135
"BIOCARTA_IL2RB_PATHWAY","BIOCARTA_IL4_PATHWAY",0.600043952034855
"BIOCARTA_IL22BP_PATHWAY","BIOCARTA_STAT3_PATHWAY",0.703132545190808
"BIOCARTA_IL22BP_PATHWAY","BIOCARTA_IFNA_PATHWAY",0.647262835243026
"BIOCARTA_IL22BP_PATHWAY","BIOCARTA_IFNG_PATHWAY",0.618089357361874
"BIOCARTA_IL22BP_PATHWAY","BIOCARTA_IL10_PATHWAY",0.605455696104449
"BIOCARTA_IL22BP_PATHWAY","BIOCARTA_TPO_PATHWAY",0.559849496947463
"BIOCARTA_IL7_PATHWAY","BIOCARTA_IL2RB_PATHWAY",0.694879545666604
"BIOCARTA_IL7_PATHWAY","BIOCARTA_CTLA4_PATHWAY",0.580311818050386
"BIOCARTA_IL7_PATHWAY","BIOCARTA_PAR1_PATHWAY",0.562523156867
"BIOCARTA_IL7_PATHWAY","BIOCARTA_GH_PATHWAY",0.55778880255595
"BIOCARTA_IL7_PATHWAY","BIOCARTA_IL2_PATHWAY",0.555239375926973
"BIOCARTA_GSK3_PATHWAY","BIOCARTA_PTEN_PATHWAY",0.612083138678707
"BIOCARTA_GSK3_PATHWAY","BIOCARTA_RAS_PATHWAY",0.601483112994453
"BIOCARTA_GSK3_PATHWAY","BIOCARTA_PITX2_PATHWAY",0.590738661211176
"BIOCARTA_GSK3_PATHWAY","BIOCARTA_PS1_PATHWAY",0.585485006299623
"BIOCARTA_GSK3_PATHWAY","BIOCARTA_BCELLSURVIVAL_PATHWAY",0.569598364626209
"BIOCARTA_DEATH_PATHWAY","BIOCARTA_HIVNEF_PATHWAY",0.767622147523011
"BIOCARTA_DEATH_PATHWAY","BIOCARTA_SODD_PATHWAY",0.72322450682085
"BIOCARTA_DEATH_PATHWAY","BIOCARTA_CASPASE_PATHWAY",0.712434266306444
"BIOCARTA_DEATH_PATHWAY","BIOCARTA_STRESS_PATHWAY",0.697045449796363
"BIOCARTA_DEATH_PATHWAY","BIOCARTA_MITOCHONDRIA_PATHWAY",0.670700126908679
"BIOCARTA_RACCYCD_PATHWAY","BIOCARTA_HCMV_PATHWAY",0.645602445639771
"BIOCARTA_RACCYCD_PATHWAY","BIOCARTA_RAS_PATHWAY",0.643033230373676
"BIOCARTA_RACCYCD_PATHWAY","BIOCARTA_AKT_PATHWAY",0.614487171260034
"BIOCARTA_RACCYCD_PATHWAY","BIOCARTA_MAL_PATHWAY",0.611170582344007
"BIOCARTA_RACCYCD_PATHWAY","BIOCARTA_SAM68_PATHWAY",0.561219349209813
"BIOCARTA_GLEEVEC_PATHWAY","BIOCARTA_MET_PATHWAY",0.739640582057005
"BIOCARTA_GLEEVEC_PATHWAY","BIOCARTA_TPO_PATHWAY",0.719187860561631
"BIOCARTA_GLEEVEC_PATHWAY","BIOCARTA_EPO_PATHWAY",0.710138261126102
"BIOCARTA_GLEEVEC_PATHWAY","BIOCARTA_PDGF_PATHWAY",0.703981824994948
"BIOCARTA_GLEEVEC_PATHWAY","BIOCARTA_FCER1_PATHWAY",0.685949217655934
"BIOCARTA_INSULIN_PATHWAY","BIOCARTA_IGF1_PATHWAY",0.937495945676378
"BIOCARTA_INSULIN_PATHWAY","BIOCARTA_NGF_PATHWAY",0.80702778183354
"BIOCARTA_INSULIN_PATHWAY","BIOCARTA_MET_PATHWAY",0.776591209255969
"BIOCARTA_INSULIN_PATHWAY","BIOCARTA_PDGF_PATHWAY",0.768666116451576
"BIOCARTA_INSULIN_PATHWAY","BIOCARTA_EGF_PATHWAY",0.744096869999673
"BIOCARTA_INTEGRIN_PATHWAY","BIOCARTA_ECM_PATHWAY",0.718587583163848
"BIOCARTA_INTEGRIN_PATHWAY","BIOCARTA_PYK2_PATHWAY",0.679556321605606
"BIOCARTA_INTEGRIN_PATHWAY","BIOCARTA_MET_PATHWAY",0.675359649278105
"BIOCARTA_INTEGRIN_PATHWAY","BIOCARTA_EGF_PATHWAY",0.671182851359286
"BIOCARTA_INTEGRIN_PATHWAY","BIOCARTA_PDGF_PATHWAY",0.664068767256737
"BIOCARTA_INTRINSIC_PATHWAY","BIOCARTA_AMI_PATHWAY",0.914261249001073
"BIOCARTA_INTRINSIC_PATHWAY","BIOCARTA_ACE2_PATHWAY",0.789149235969237
"BIOCARTA_INTRINSIC_PATHWAY","BIOCARTA_EXTRINSIC_PATHWAY",0.785256253377041
"BIOCARTA_INTRINSIC_PATHWAY","BIOCARTA_PLATELETAPP_PATHWAY",0.7245679346671
"BIOCARTA_INTRINSIC_PATHWAY","BIOCARTA_NPP1_PATHWAY",0.713490060425736
"BIOCARTA_KERATINOCYTE_PATHWAY","BIOCARTA_STRESS_PATHWAY",0.696475221725596
"BIOCARTA_KERATINOCYTE_PATHWAY","BIOCARTA_DEATH_PATHWAY",0.63647735333293
"BIOCARTA_KERATINOCYTE_PATHWAY","BIOCARTA_NFKB_PATHWAY",0.623711336376669
"BIOCARTA_KERATINOCYTE_PATHWAY","BIOCARTA_IL1R_PATHWAY",0.620122685794564
"BIOCARTA_KERATINOCYTE_PATHWAY","BIOCARTA_SODD_PATHWAY",0.619435364026356
"BIOCARTA_TCRA_PATHWAY","BIOCARTA_CTLA4_PATHWAY",0.812813999370824
"BIOCARTA_TCRA_PATHWAY","BIOCARTA_CSK_PATHWAY",0.790001166844938
"BIOCARTA_TCRA_PATHWAY","BIOCARTA_ASBCELL_PATHWAY",0.768755389906472
"BIOCARTA_TCRA_PATHWAY","BIOCARTA_BLYMPHOCYTE_PATHWAY",0.747147153220525
"BIOCARTA_TCRA_PATHWAY","BIOCARTA_NO2IL12_PATHWAY",0.741093694744698
"BIOCARTA_LECTIN_PATHWAY","BIOCARTA_COMP_PATHWAY",0.892001854750581
"BIOCARTA_LECTIN_PATHWAY","BIOCARTA_CLASSIC_PATHWAY",0.851975598987798
"BIOCARTA_LECTIN_PATHWAY","BIOCARTA_ALTERNATIVE_PATHWAY",0.711355618582382
"BIOCARTA_LECTIN_PATHWAY","BIOCARTA_INTRINSIC_PATHWAY",0.512079212450007
"BIOCARTA_LECTIN_PATHWAY","BIOCARTA_LAIR_PATHWAY",0.510636354947353
"BIOCARTA_PYK2_PATHWAY","BIOCARTA_AT1R_PATHWAY",0.906881572741979
"BIOCARTA_PYK2_PATHWAY","BIOCARTA_BIOPEPTIDES_PATHWAY",0.750847580207219
"BIOCARTA_PYK2_PATHWAY","BIOCARTA_INTEGRIN_PATHWAY",0.679556321605606
"BIOCARTA_PYK2_PATHWAY","BIOCARTA_MET_PATHWAY",0.645698176141493
"BIOCARTA_PYK2_PATHWAY","BIOCARTA_CXCR4_PATHWAY",0.631288930533093
"BIOCARTA_MAPK_PATHWAY","BIOCARTA_P38MAPK_PATHWAY",0.717416511636618
"BIOCARTA_MAPK_PATHWAY","BIOCARTA_GLEEVEC_PATHWAY",0.684137146930658
"BIOCARTA_MAPK_PATHWAY","BIOCARTA_RAS_PATHWAY",0.647240015328391
"BIOCARTA_MAPK_PATHWAY","BIOCARTA_MET_PATHWAY",0.641509535809192
"BIOCARTA_MAPK_PATHWAY","BIOCARTA_HCMV_PATHWAY",0.623184247026454
"BIOCARTA_MCALPAIN_PATHWAY","BIOCARTA_UCALPAIN_PATHWAY",0.744915978088147
"BIOCARTA_MCALPAIN_PATHWAY","BIOCARTA_CARDIACEGF_PATHWAY",0.593435638312342
"BIOCARTA_MCALPAIN_PATHWAY","BIOCARTA_AGR_PATHWAY",0.583195416022943
"BIOCARTA_MCALPAIN_PATHWAY","BIOCARTA_ERBB3_PATHWAY",0.538409375116975
"BIOCARTA_MCALPAIN_PATHWAY","BIOCARTA_RECK_PATHWAY",0.52331664640744
"BIOCARTA_PPARA_PATHWAY","BIOCARTA_PPARG_PATHWAY",0.470257305751856
"BIOCARTA_PPARA_PATHWAY","BIOCARTA_PTEN_PATHWAY",0.453440457742233
"BIOCARTA_PPARA_PATHWAY","BIOCARTA_EGFR_SMRTE_PATHWAY",0.398608402673106
"BIOCARTA_PPARA_PATHWAY","BIOCARTA_HCMV_PATHWAY",0.39642393465007
"BIOCARTA_PPARA_PATHWAY","BIOCARTA_CREB_PATHWAY",0.392596761720422
"BIOCARTA_ETS_PATHWAY","BIOCARTA_NGF_PATHWAY",0.516389614024902
"BIOCARTA_ETS_PATHWAY","BIOCARTA_IGF1_PATHWAY",0.502712514578267
"BIOCARTA_ETS_PATHWAY","BIOCARTA_INSULIN_PATHWAY",0.46130807546466
"BIOCARTA_ETS_PATHWAY","BIOCARTA_HSWI_SNF_PATHWAY",0.418388691238783
"BIOCARTA_ETS_PATHWAY","BIOCARTA_EPO_PATHWAY",0.411355920763197
"BIOCARTA_MTOR_PATHWAY","BIOCARTA_EIF4_PATHWAY",0.869552444410798
"BIOCARTA_MTOR_PATHWAY","BIOCARTA_IGF1MTOR_PATHWAY",0.802461339701806
"BIOCARTA_MTOR_PATHWAY","BIOCARTA_IRES_PATHWAY",0.704781988943871
"BIOCARTA_MTOR_PATHWAY","BIOCARTA_VDR_PATHWAY",0.623200931585205
"BIOCARTA_MTOR_PATHWAY","BIOCARTA_ERK5_PATHWAY",0.6211167790045
"BIOCARTA_IGF1R_PATHWAY","BIOCARTA_CREB_PATHWAY",0.791950077656492
"BIOCARTA_IGF1R_PATHWAY","BIOCARTA_ERK5_PATHWAY",0.759502073130747
"BIOCARTA_IGF1R_PATHWAY","BIOCARTA_GPCR_PATHWAY",0.733718603318639
"BIOCARTA_IGF1R_PATHWAY","BIOCARTA_IGF1_PATHWAY",0.691887104527807
"BIOCARTA_IGF1R_PATHWAY","BIOCARTA_BAD_PATHWAY",0.676788794092253
"BIOCARTA_PITX2_PATHWAY","BIOCARTA_WNT_PATHWAY",0.728392004068908
"BIOCARTA_PITX2_PATHWAY","BIOCARTA_VDR_PATHWAY",0.677620736071741
"BIOCARTA_PITX2_PATHWAY","BIOCARTA_CARM_ER_PATHWAY",0.643621843732179
"BIOCARTA_PITX2_PATHWAY","BIOCARTA_PELP1_PATHWAY",0.624588237592444
"BIOCARTA_PITX2_PATHWAY","BIOCARTA_DICER_PATHWAY",0.602037334208991
"BIOCARTA_NGF_PATHWAY","BIOCARTA_IGF1_PATHWAY",0.823503269902817
"BIOCARTA_NGF_PATHWAY","BIOCARTA_INSULIN_PATHWAY",0.80702778183354
"BIOCARTA_NGF_PATHWAY","BIOCARTA_TRKA_PATHWAY",0.747888983703465
"BIOCARTA_NGF_PATHWAY","BIOCARTA_EPO_PATHWAY",0.732372641578919
"BIOCARTA_NGF_PATHWAY","BIOCARTA_PDGF_PATHWAY",0.730514985214357
"BIOCARTA_VIP_PATHWAY","BIOCARTA_TCR_PATHWAY",0.635493965188934
"BIOCARTA_VIP_PATHWAY","BIOCARTA_GPCR_PATHWAY",0.631320291386723
"BIOCARTA_VIP_PATHWAY","BIOCARTA_FCER1_PATHWAY",0.602745079270638
"BIOCARTA_VIP_PATHWAY","BIOCARTA_BCR_PATHWAY",0.595401531811258
"BIOCARTA_VIP_PATHWAY","BIOCARTA_CALCINEURIN_PATHWAY",0.586695265617448
"BIOCARTA_NFAT_PATHWAY","BIOCARTA_GPCR_PATHWAY",0.790505226848257
"BIOCARTA_NFAT_PATHWAY","BIOCARTA_HDAC_PATHWAY",0.695723137473881
"BIOCARTA_NFAT_PATHWAY","BIOCARTA_IGF1R_PATHWAY",0.676690512372209
"BIOCARTA_NFAT_PATHWAY","BIOCARTA_CALCINEURIN_PATHWAY",0.675632909100654
"BIOCARTA_NFAT_PATHWAY","BIOCARTA_ERK5_PATHWAY",0.606105010959945
"BIOCARTA_NTHI_PATHWAY","BIOCARTA_NFKB_PATHWAY",0.776164297161824
"BIOCARTA_NTHI_PATHWAY","BIOCARTA_IL1R_PATHWAY",0.741530546570657
"BIOCARTA_NTHI_PATHWAY","BIOCARTA_RELA_PATHWAY",0.729401674586469
"BIOCARTA_NTHI_PATHWAY","BIOCARTA_CD40_PATHWAY",0.72459034016221
"BIOCARTA_NTHI_PATHWAY","BIOCARTA_TNFR2_PATHWAY",0.710445462149108
"BIOCARTA_NFKB_PATHWAY","BIOCARTA_RELA_PATHWAY",0.890863857220317
"BIOCARTA_NFKB_PATHWAY","BIOCARTA_TNFR2_PATHWAY",0.830752023588945
"BIOCARTA_NFKB_PATHWAY","BIOCARTA_IL1R_PATHWAY",0.789992363882026
"BIOCARTA_NFKB_PATHWAY","BIOCARTA_NTHI_PATHWAY",0.776164297161824
"BIOCARTA_NFKB_PATHWAY","BIOCARTA_CD40_PATHWAY",0.7753982605485
"BIOCARTA_NOS1_PATHWAY","BIOCARTA_GPCR_PATHWAY",0.619490932880019
"BIOCARTA_NOS1_PATHWAY","BIOCARTA_AGPCR_PATHWAY",0.618255352744988
"BIOCARTA_NOS1_PATHWAY","BIOCARTA_NFAT_PATHWAY",0.525682527163772
"BIOCARTA_NOS1_PATHWAY","BIOCARTA_CK1_PATHWAY",0.518024793236321
"BIOCARTA_NOS1_PATHWAY","BIOCARTA_PGC1A_PATHWAY",0.509161136276142
"BIOCARTA_NO2IL12_PATHWAY","BIOCARTA_TCAPOPTOSIS_PATHWAY",0.755649917708226
"BIOCARTA_NO2IL12_PATHWAY","BIOCARTA_IL12_PATHWAY",0.753605638601982
"BIOCARTA_NO2IL12_PATHWAY","BIOCARTA_THELPER_PATHWAY",0.742730230303077
"BIOCARTA_NO2IL12_PATHWAY","BIOCARTA_TCRA_PATHWAY",0.741093694744698
"BIOCARTA_NO2IL12_PATHWAY","BIOCARTA_TCYTOTOXIC_PATHWAY",0.725066433670364
"BIOCARTA_ARENRF2_PATHWAY","BIOCARTA_CARDIACEGF_PATHWAY",0.437393223491368
"BIOCARTA_ARENRF2_PATHWAY","BIOCARTA_AGR_PATHWAY",0.426616806391489
"BIOCARTA_ARENRF2_PATHWAY","BIOCARTA_AT1R_PATHWAY",0.421390016325861
"BIOCARTA_ARENRF2_PATHWAY","BIOCARTA_PYK2_PATHWAY",0.412037049084168
"BIOCARTA_ARENRF2_PATHWAY","BIOCARTA_TSP1_PATHWAY",0.406124767697689
"BIOCARTA_P38MAPK_PATHWAY","BIOCARTA_MAPK_PATHWAY",0.717416511636618
"BIOCARTA_P38MAPK_PATHWAY","BIOCARTA_EGF_PATHWAY",0.556962920492556
"BIOCARTA_P38MAPK_PATHWAY","BIOCARTA_PDGF_PATHWAY",0.554526064622574
"BIOCARTA_P38MAPK_PATHWAY","BIOCARTA_GLEEVEC_PATHWAY",0.530905306226621
"BIOCARTA_P38MAPK_PATHWAY","BIOCARTA_RAS_PATHWAY",0.52091529491358
"BIOCARTA_P53_PATHWAY","BIOCARTA_G1_PATHWAY",0.586062183830132
"BIOCARTA_P53_PATHWAY","BIOCARTA_RACCYCD_PATHWAY",0.529965903270139
"BIOCARTA_P53_PATHWAY","BIOCARTA_FBW7_PATHWAY",0.526822052184015
"BIOCARTA_P53_PATHWAY","BIOCARTA_RB_PATHWAY",0.511793890125837
"BIOCARTA_P53_PATHWAY","BIOCARTA_ARF_PATHWAY",0.50872551931719
"BIOCARTA_PDGF_PATHWAY","BIOCARTA_EGF_PATHWAY",0.958197442585149
"BIOCARTA_PDGF_PATHWAY","BIOCARTA_TPO_PATHWAY",0.868272790541518
"BIOCARTA_PDGF_PATHWAY","BIOCARTA_IGF1_PATHWAY",0.824993746057745
"BIOCARTA_PDGF_PATHWAY","BIOCARTA_MET_PATHWAY",0.773880631707449
"BIOCARTA_PDGF_PATHWAY","BIOCARTA_INSULIN_PATHWAY",0.768666116451576
"BIOCARTA_CCR5_PATHWAY","BIOCARTA_BIOPEPTIDES_PATHWAY",0.494118792796709
"BIOCARTA_CCR5_PATHWAY","BIOCARTA_AT1R_PATHWAY",0.476423708995202
"BIOCARTA_CCR5_PATHWAY","BIOCARTA_PYK2_PATHWAY",0.464852994249992
"BIOCARTA_CCR5_PATHWAY","BIOCARTA_TSP1_PATHWAY",0.461107403352323
"BIOCARTA_CCR5_PATHWAY","BIOCARTA_CACAM_PATHWAY",0.453906836219114
"BIOCARTA_PTDINS_PATHWAY","BIOCARTA_PYK2_PATHWAY",0.586695417184498
"BIOCARTA_PTDINS_PATHWAY","BIOCARTA_PTEN_PATHWAY",0.578949761251726
"BIOCARTA_PTDINS_PATHWAY","BIOCARTA_GSK3_PATHWAY",0.560661444900793
"BIOCARTA_PTDINS_PATHWAY","BIOCARTA_AT1R_PATHWAY",0.557956369495257
"BIOCARTA_PTDINS_PATHWAY","BIOCARTA_INTEGRIN_PATHWAY",0.55437907124326
"BIOCARTA_PLCE_PATHWAY","BIOCARTA_CFTR_PATHWAY",0.61175459696297
"BIOCARTA_PLCE_PATHWAY","BIOCARTA_DREAM_PATHWAY",0.524723135561563
"BIOCARTA_PLCE_PATHWAY","BIOCARTA_MCALPAIN_PATHWAY",0.497844383343471
"BIOCARTA_PLCE_PATHWAY","BIOCARTA_AGPCR_PATHWAY",0.445095952595319
"BIOCARTA_PLCE_PATHWAY","BIOCARTA_AKAP13_PATHWAY",0.438864746345608
"BIOCARTA_EDG1_PATHWAY","BIOCARTA_CDC42RAC_PATHWAY",0.552161650119621
"BIOCARTA_EDG1_PATHWAY","BIOCARTA_ECM_PATHWAY",0.493155857676163
"BIOCARTA_EDG1_PATHWAY","BIOCARTA_RECK_PATHWAY",0.465044817049815
"BIOCARTA_EDG1_PATHWAY","BIOCARTA_TFF_PATHWAY",0.45960730632184
"BIOCARTA_EDG1_PATHWAY","BIOCARTA_INTEGRIN_PATHWAY",0.450176199746079
"BIOCARTA_CDK5_PATHWAY","BIOCARTA_NGF_PATHWAY",0.598520963401626
"BIOCARTA_CDK5_PATHWAY","BIOCARTA_ERK_PATHWAY",0.56572648697822
"BIOCARTA_CDK5_PATHWAY","BIOCARTA_P35ALZHEIMERS_PATHWAY",0.487145209892538
"BIOCARTA_CDK5_PATHWAY","BIOCARTA_INTEGRIN_PATHWAY",0.467823902091046
"BIOCARTA_CDK5_PATHWAY","BIOCARTA_PYK2_PATHWAY",0.44427068405767
"BIOCARTA_MYOSIN_PATHWAY","BIOCARTA_PAR1_PATHWAY",0.76537981676856
