Pathway1,Pathway2,Edge_Type
BIOCARTA_PPARA_PATHWAY,BIOCARTA_CDMAC_PATHWAY,STRING_900
BIOCARTA_PPARA_PATHWAY,BIOCARTA_CARM_ER_PATHWAY,STRING_900
BIOCARTA_PPARA_PATHWAY,BIOCARTA_NTHI_PATHWAY,STRING_900
BIOCARTA_PPARA_PATHWAY,BIOCARTA_KERATINOCYTE_PATHWAY,STRING_900
BIOCARTA_PPARG_PATHWAY,BIOCARTA_VOBESITY_PATHWAY,STRING_900
BIOCARTA_PPARG_PATHWAY,BIOCARTA_PPARA_PATHWAY,STRING_900
BIOCARTA_PPARG_PATHWAY,BIOCARTA_NUCLEARRS_PATHWAY,STRING_900
BIOCARTA_PPARG_PATHWAY,BIOCARTA_CARM_ER_PATHWAY,STRING_900
BIOCARTA_PPARG_PATHWAY,BIOCARTA_VDR_PATHWAY,STRING_900
BIOCARTA_PRC2_PATHWAY,BIOCARTA_ETS_PATHWAY,STRING_900
BIOCARTA_PRC2_PATHWAY,BIOCARTA_CARM_ER_PATHWAY,STRING_900
BIOCARTA_PRC2_PATHWAY,BIOCARTA_ATM_PATHWAY,STRING_900
BIOCARTA_PRC2_PATHWAY,BIOCARTA_TERT_PATHWAY,STRING_900
BIOCARTA_PRC2_PATHWAY,BIOCARTA_ARF_PATHWAY,STRING_900
BIOCARTA_PRION_PATHWAY,BIOCARTA_VEGF_PATHWAY,STRING_900
BIOCARTA_PRION_PATHWAY,BIOCARTA_BCELLSURVIVAL_PATHWAY,STRING_900
BIOCARTA_PRION_PATHWAY,BIOCARTA_CHEMICAL_PATHWAY,STRING_900
BIOCARTA_PRION_PATHWAY,BIOCARTA_RNA_PATHWAY,STRING_900
BIOCARTA_PRION_PATHWAY,BIOCARTA_EGF_PATHWAY,STRING_900
BIOCARTA_PROTEASOME_PATHWAY,BIOCARTA_RNA_PATHWAY,STRING_900
BIOCARTA_PROTEASOME_PATHWAY,BIOCARTA_ATM_PATHWAY,STRING_900
BIOCARTA_PROTEASOME_PATHWAY,BIOCARTA_SHH_PATHWAY,STRING_900
BIOCARTA_PROTEASOME_PATHWAY,BIOCARTA_RACCYCD_PATHWAY,STRING_900
BIOCARTA_PROTEASOME_PATHWAY,BIOCARTA_EPONFKB_PATHWAY,STRING_900
BIOCARTA_PS1_PATHWAY,BIOCARTA_HES_PATHWAY,STRING_900
BIOCARTA_PS1_PATHWAY,BIOCARTA_WNT_PATHWAY,STRING_900
BIOCARTA_PS1_PATHWAY,BIOCARTA_PITX2_PATHWAY,STRING_900
BIOCARTA_PS1_PATHWAY,BIOCARTA_GSK3_PATHWAY,STRING_900
BIOCARTA_PS1_PATHWAY,BIOCARTA_NOTCH_PATHWAY,STRING_900
BIOCARTA_PTC1_PATHWAY,BIOCARTA_EFP_PATHWAY,STRING_900
BIOCARTA_PTC1_PATHWAY,BIOCARTA_RB_PATHWAY,STRING_900
BIOCARTA_PTC1_PATHWAY,BIOCARTA_CDC25_PATHWAY,STRING_900
BIOCARTA_PTC1_PATHWAY,BIOCARTA_G2_PATHWAY,STRING_900
BIOCARTA_PTC1_PATHWAY,BIOCARTA_CELLCYCLE_PATHWAY,STRING_900
BIOCARTA_PTDINS_PATHWAY,BIOCARTA_RAS_PATHWAY,STRING_900
BIOCARTA_PTDINS_PATHWAY,BIOCARTA_PLC_PATHWAY,STRING_900
BIOCARTA_PTDINS_PATHWAY,BIOCARTA_PTEN_PATHWAY,STRING_900
BIOCARTA_PTDINS_PATHWAY,BIOCARTA_ACH_PATHWAY,STRING_900
BIOCARTA_PTDINS_PATHWAY,BIOCARTA_TCR_PATHWAY,STRING_900
BIOCARTA_PTEN_PATHWAY,BIOCARTA_LONGEVITY_PATHWAY,STRING_900
BIOCARTA_PTEN_PATHWAY,BIOCARTA_ACH_PATHWAY,STRING_900
BIOCARTA_PTEN_PATHWAY,BIOCARTA_TRKA_PATHWAY,STRING_900
BIOCARTA_PTEN_PATHWAY,BIOCARTA_INSULIN_PATHWAY,STRING_900
BIOCARTA_PTEN_PATHWAY,BIOCARTA_IGF1_PATHWAY,STRING_900
BIOCARTA_PYK2_PATHWAY,BIOCARTA_AT1R_PATHWAY,STRING_900
BIOCARTA_PYK2_PATHWAY,BIOCARTA_BIOPEPTIDES_PATHWAY,STRING_900
BIOCARTA_PYK2_PATHWAY,BIOCARTA_TCR_PATHWAY,STRING_900
BIOCARTA_PYK2_PATHWAY,BIOCARTA_BCR_PATHWAY,STRING_900
BIOCARTA_PYK2_PATHWAY,BIOCARTA_FMLP_PATHWAY,STRING_900
BIOCARTA_RAB_PATHWAY,BIOCARTA_PTDINS_PATHWAY,STRING_900
BIOCARTA_RAB_PATHWAY,BIOCARTA_SRCRPTP_PATHWAY,STRING_900
BIOCARTA_RAB_PATHWAY,BIOCARTA_EEA1_PATHWAY,STRING_900
BIOCARTA_RAB_PATHWAY,BIOCARTA_BOTULIN_PATHWAY,STRING_900
BIOCARTA_RAB_PATHWAY,BIOCARTA_RAS_PATHWAY,STRING_900
BIOCARTA_RAC1_PATHWAY,BIOCARTA_CDC42RAC_PATHWAY,STRING_900
BIOCARTA_RAC1_PATHWAY,BIOCARTA_INTEGRIN_PATHWAY,STRING_900
BIOCARTA_RAC1_PATHWAY,BIOCARTA_MAL_PATHWAY,STRING_900
BIOCARTA_RAC1_PATHWAY,BIOCARTA_ECM_PATHWAY,STRING_900
BIOCARTA_RAC1_PATHWAY,BIOCARTA_RAS_PATHWAY,STRING_900
BIOCARTA_RACC_PATHWAY,BIOCARTA_CCR5_PATHWAY,STRING_900
BIOCARTA_RACC_PATHWAY,BIOCARTA_NO1_PATHWAY,STRING_900
BIOCARTA_RACC_PATHWAY,BIOCARTA_VIP_PATHWAY,STRING_900
BIOCARTA_RACC_PATHWAY,BIOCARTA_GPCR_PATHWAY,STRING_900
BIOCARTA_RACC_PATHWAY,BIOCARTA_AT1R_PATHWAY,STRING_900
BIOCARTA_RACCYCD_PATHWAY,BIOCARTA_AKT_PATHWAY,STRING_900
BIOCARTA_RACCYCD_PATHWAY,BIOCARTA_HCMV_PATHWAY,STRING_900
BIOCARTA_RACCYCD_PATHWAY,BIOCARTA_RAS_PATHWAY,STRING_900
BIOCARTA_RACCYCD_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,STRING_900
BIOCARTA_RACCYCD_PATHWAY,BIOCARTA_G1_PATHWAY,STRING_900
BIOCARTA_RAN_PATHWAY,BIOCARTA_NPC_PATHWAY,STRING_900
BIOCARTA_RAN_PATHWAY,BIOCARTA_RANMS_PATHWAY,STRING_900
BIOCARTA_RAN_PATHWAY,BIOCARTA_RANBP2_PATHWAY,STRING_900
BIOCARTA_RAN_PATHWAY,BIOCARTA_SUMO_PATHWAY,STRING_900
BIOCARTA_RAN_PATHWAY,BIOCARTA_EFP_PATHWAY,STRING_900
BIOCARTA_RANBP2_PATHWAY,BIOCARTA_NPC_PATHWAY,STRING_900
BIOCARTA_RANBP2_PATHWAY,BIOCARTA_SUMO_PATHWAY,STRING_900
BIOCARTA_RANBP2_PATHWAY,BIOCARTA_CTBP1_PATHWAY,STRING_900
BIOCARTA_RANBP2_PATHWAY,BIOCARTA_RAN_PATHWAY,STRING_900
BIOCARTA_RANBP2_PATHWAY,BIOCARTA_PML_PATHWAY,STRING_900
BIOCARTA_RANKL_PATHWAY,BIOCARTA_TOLL_PATHWAY,STRING_900
BIOCARTA_RANKL_PATHWAY,BIOCARTA_IL1R_PATHWAY,STRING_900
BIOCARTA_RANKL_PATHWAY,BIOCARTA_NTHI_PATHWAY,STRING_900
BIOCARTA_RANKL_PATHWAY,BIOCARTA_KERATINOCYTE_PATHWAY,STRING_900
BIOCARTA_RANKL_PATHWAY,BIOCARTA_41BB_PATHWAY,STRING_900
BIOCARTA_RANMS_PATHWAY,BIOCARTA_NPC_PATHWAY,STRING_900
BIOCARTA_RANMS_PATHWAY,BIOCARTA_RAN_PATHWAY,STRING_900
BIOCARTA_RANMS_PATHWAY,BIOCARTA_RANBP2_PATHWAY,STRING_900
BIOCARTA_RANMS_PATHWAY,BIOCARTA_EFP_PATHWAY,STRING_900
BIOCARTA_RANMS_PATHWAY,BIOCARTA_G2_PATHWAY,STRING_900
BIOCARTA_RARRXR_PATHWAY,BIOCARTA_CARM_ER_PATHWAY,STRING_900
BIOCARTA_RARRXR_PATHWAY,BIOCARTA_VDR_PATHWAY,STRING_900
BIOCARTA_RARRXR_PATHWAY,BIOCARTA_PELP1_PATHWAY,STRING_900
BIOCARTA_RARRXR_PATHWAY,BIOCARTA_EGFR_SMRTE_PATHWAY,STRING_900
BIOCARTA_RARRXR_PATHWAY,BIOCARTA_PPARG_PATHWAY,STRING_900
BIOCARTA_RAS_PATHWAY,BIOCARTA_PTDINS_PATHWAY,STRING_900
BIOCARTA_RAS_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,STRING_900
BIOCARTA_RAS_PATHWAY,BIOCARTA_INSULIN_PATHWAY,STRING_900
BIOCARTA_RAS_PATHWAY,BIOCARTA_CXCR4_PATHWAY,STRING_900
BIOCARTA_RAS_PATHWAY,BIOCARTA_PDGF_PATHWAY,STRING_900
BIOCARTA_RB_PATHWAY,BIOCARTA_CDC25_PATHWAY,STRING_900
BIOCARTA_RB_PATHWAY,BIOCARTA_G2_PATHWAY,STRING_900
BIOCARTA_RB_PATHWAY,BIOCARTA_PTC1_PATHWAY,STRING_900
BIOCARTA_RB_PATHWAY,BIOCARTA_EFP_PATHWAY,STRING_900
BIOCARTA_RB_PATHWAY,BIOCARTA_SRCRPTP_PATHWAY,STRING_900
BIOCARTA_RECK_PATHWAY,BIOCARTA_GRANULOCYTES_PATHWAY,STRING_900
BIOCARTA_RECK_PATHWAY,BIOCARTA_EPHA4_PATHWAY,STRING_900
BIOCARTA_RECK_PATHWAY,BIOCARTA_ERYTH_PATHWAY,STRING_900
BIOCARTA_RECK_PATHWAY,BIOCARTA_PDZS_PATHWAY,STRING_900
BIOCARTA_RECK_PATHWAY,BIOCARTA_LAIR_PATHWAY,STRING_900
BIOCARTA_REELIN_PATHWAY,BIOCARTA_EPHA4_PATHWAY,STRING_900
BIOCARTA_REELIN_PATHWAY,BIOCARTA_BCELLSURVIVAL_PATHWAY,STRING_900
BIOCARTA_REELIN_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,STRING_900
BIOCARTA_REELIN_PATHWAY,BIOCARTA_ACH_PATHWAY,STRING_900
BIOCARTA_REELIN_PATHWAY,BIOCARTA_MET_PATHWAY,STRING_900
BIOCARTA_RELA_PATHWAY,BIOCARTA_NFKB_PATHWAY,STRING_900
BIOCARTA_RELA_PATHWAY,BIOCARTA_TNFR2_PATHWAY,STRING_900
BIOCARTA_RELA_PATHWAY,BIOCARTA_STRESS_PATHWAY,STRING_900
BIOCARTA_RELA_PATHWAY,BIOCARTA_CD40_PATHWAY,STRING_900
BIOCARTA_RELA_PATHWAY,BIOCARTA_TOLL_PATHWAY,STRING_900
BIOCARTA_RHO_PATHWAY,BIOCARTA_ECM_PATHWAY,STRING_900
BIOCARTA_RHO_PATHWAY,BIOCARTA_RAC1_PATHWAY,STRING_900
BIOCARTA_RHO_PATHWAY,BIOCARTA_INTEGRIN_PATHWAY,STRING_900
BIOCARTA_RHO_PATHWAY,BIOCARTA_CDC42RAC_PATHWAY,STRING_900
BIOCARTA_RHO_PATHWAY,BIOCARTA_MYOSIN_PATHWAY,STRING_900
BIOCARTA_RHODOPSIN_PATHWAY,BIOCARTA_PAR1_PATHWAY,STRING_900
BIOCARTA_RHODOPSIN_PATHWAY,BIOCARTA_CXCR4_PATHWAY,STRING_900
BIOCARTA_RHODOPSIN_PATHWAY,BIOCARTA_CCR3_PATHWAY,STRING_900
BIOCARTA_RHODOPSIN_PATHWAY,BIOCARTA_CCR5_PATHWAY,STRING_900
BIOCARTA_RHODOPSIN_PATHWAY,BIOCARTA_PKC_PATHWAY,STRING_900
BIOCARTA_RNA_PATHWAY,BIOCARTA_RELA_PATHWAY,STRING_900
BIOCARTA_RNA_PATHWAY,BIOCARTA_VEGF_PATHWAY,STRING_900
BIOCARTA_RNA_PATHWAY,BIOCARTA_TOLL_PATHWAY,STRING_900
BIOCARTA_RNA_PATHWAY,BIOCARTA_NTHI_PATHWAY,STRING_900
BIOCARTA_RNA_PATHWAY,BIOCARTA_CD40_PATHWAY,STRING_900
BIOCARTA_RNAPOL3_PATHWAY,BIOCARTA_ARF_PATHWAY,STRING_900
BIOCARTA_RNAPOL3_PATHWAY,BIOCARTA_HSWI_SNF_PATHWAY,STRING_900
BIOCARTA_RNAPOL3_PATHWAY,BIOCARTA_RARRXR_PATHWAY,STRING_900
BIOCARTA_RNAPOL3_PATHWAY,BIOCARTA_PCAF_PATHWAY,STRING_900
BIOCARTA_RNAPOL3_PATHWAY,BIOCARTA_VOBESITY_PATHWAY,STRING_900
BIOCARTA_S1P_PATHWAY,BIOCARTA_FXR_PATHWAY,STRING_900
BIOCARTA_S1P_PATHWAY,BIOCARTA_PPARG_PATHWAY,STRING_900
BIOCARTA_S1P_PATHWAY,BIOCARTA_LDL_PATHWAY,STRING_900
BIOCARTA_S1P_PATHWAY,BIOCARTA_PPARA_PATHWAY,STRING_900
BIOCARTA_S1P_PATHWAY,BIOCARTA_PELP1_PATHWAY,STRING_900
BIOCARTA_SALMONELLA_PATHWAY,BIOCARTA_CDC42RAC_PATHWAY,STRING_900
BIOCARTA_SALMONELLA_PATHWAY,BIOCARTA_ACTINY_PATHWAY,STRING_900
BIOCARTA_SALMONELLA_PATHWAY,BIOCARTA_RAC1_PATHWAY,STRING_900
BIOCARTA_SALMONELLA_PATHWAY,BIOCARTA_MAL_PATHWAY,STRING_900
BIOCARTA_SALMONELLA_PATHWAY,BIOCARTA_AGR_PATHWAY,STRING_900
BIOCARTA_SAM68_PATHWAY,BIOCARTA_ERK_PATHWAY,STRING_900
BIOCARTA_SAM68_PATHWAY,BIOCARTA_IGF1R_PATHWAY,STRING_900
BIOCARTA_SAM68_PATHWAY,BIOCARTA_SPRY_PATHWAY,STRING_900
BIOCARTA_SAM68_PATHWAY,BIOCARTA_MPR_PATHWAY,STRING_900
BIOCARTA_SAM68_PATHWAY,BIOCARTA_CREB_PATHWAY,STRING_900
BIOCARTA_SARS_PATHWAY,BIOCARTA_VEGF_PATHWAY,STRING_900
BIOCARTA_SARS_PATHWAY,BIOCARTA_EIF4_PATHWAY,STRING_900
BIOCARTA_SARS_PATHWAY,BIOCARTA_ERK_PATHWAY,STRING_900
BIOCARTA_SARS_PATHWAY,BIOCARTA_SRCRPTP_PATHWAY,STRING_900
BIOCARTA_SARS_PATHWAY,BIOCARTA_BCELLSURVIVAL_PATHWAY,STRING_900
BIOCARTA_SET_PATHWAY,BIOCARTA_DNAFRAGMENT_PATHWAY,STRING_900
BIOCARTA_SET_PATHWAY,BIOCARTA_D4GDI_PATHWAY,STRING_900
BIOCARTA_SET_PATHWAY,BIOCARTA_TSP1_PATHWAY,STRING_900
BIOCARTA_SET_PATHWAY,BIOCARTA_CASPASE_PATHWAY,STRING_900
BIOCARTA_SET_PATHWAY,BIOCARTA_PELP1_PATHWAY,STRING_900
BIOCARTA_SHH_PATHWAY,BIOCARTA_STATHMIN_PATHWAY,STRING_900
BIOCARTA_SHH_PATHWAY,BIOCARTA_CK1_PATHWAY,STRING_900
BIOCARTA_SHH_PATHWAY,BIOCARTA_MPR_PATHWAY,STRING_900
BIOCARTA_SHH_PATHWAY,BIOCARTA_AKAP95_PATHWAY,STRING_900
BIOCARTA_SHH_PATHWAY,BIOCARTA_CARM1_PATHWAY,STRING_900
BIOCARTA_SKP2E2F_PATHWAY,BIOCARTA_FBW7_PATHWAY,STRING_900
BIOCARTA_SKP2E2F_PATHWAY,BIOCARTA_P27_PATHWAY,STRING_900
BIOCARTA_SKP2E2F_PATHWAY,BIOCARTA_G1_PATHWAY,STRING_900
BIOCARTA_SKP2E2F_PATHWAY,BIOCARTA_CELLCYCLE_PATHWAY,STRING_900
BIOCARTA_SKP2E2F_PATHWAY,BIOCARTA_P53_PATHWAY,STRING_900
BIOCARTA_SLRP_PATHWAY,BIOCARTA_TGFB_PATHWAY,STRING_900
BIOCARTA_SLRP_PATHWAY,BIOCARTA_AMAN_PATHWAY,STRING_900
BIOCARTA_SLRP_PATHWAY,BIOCARTA_CTCF_PATHWAY,STRING_900
BIOCARTA_SLRP_PATHWAY,BIOCARTA_TOB1_PATHWAY,STRING_900
BIOCARTA_SLRP_PATHWAY,BIOCARTA_RECK_PATHWAY,STRING_900
BIOCARTA_SM_PATHWAY,BIOCARTA_NPC_PATHWAY,STRING_900
BIOCARTA_SM_PATHWAY,BIOCARTA_SARS_PATHWAY,STRING_900
BIOCARTA_SM_PATHWAY,BIOCARTA_RANBP2_PATHWAY,STRING_900
BIOCARTA_SM_PATHWAY,BIOCARTA_DICER_PATHWAY,STRING_900
BIOCARTA_SM_PATHWAY,BIOCARTA_HES_PATHWAY,STRING_900
BIOCARTA_SODD_PATHWAY,BIOCARTA_STRESS_PATHWAY,STRING_900
BIOCARTA_SODD_PATHWAY,BIOCARTA_TNFR2_PATHWAY,STRING_900
BIOCARTA_SODD_PATHWAY,BIOCARTA_RELA_PATHWAY,STRING_900
BIOCARTA_SODD_PATHWAY,BIOCARTA_DEATH_PATHWAY,STRING_900
BIOCARTA_SODD_PATHWAY,BIOCARTA_HIVNEF_PATHWAY,STRING_900
BIOCARTA_SPPA_PATHWAY,BIOCARTA_AT1R_PATHWAY,STRING_900
BIOCARTA_SPPA_PATHWAY,BIOCARTA_BIOPEPTIDES_PATHWAY,STRING_900
BIOCARTA_SPPA_PATHWAY,BIOCARTA_CXCR4_PATHWAY,STRING_900
BIOCARTA_SPPA_PATHWAY,BIOCARTA_ERK_PATHWAY,STRING_900
BIOCARTA_SPPA_PATHWAY,BIOCARTA_PYK2_PATHWAY,STRING_900
BIOCARTA_SPRY_PATHWAY,BIOCARTA_IGF1_PATHWAY,STRING_900
BIOCARTA_SPRY_PATHWAY,BIOCARTA_INSULIN_PATHWAY,STRING_900
BIOCARTA_SPRY_PATHWAY,BIOCARTA_MET_PATHWAY,STRING_900
BIOCARTA_SPRY_PATHWAY,BIOCARTA_ERK_PATHWAY,STRING_900
BIOCARTA_SPRY_PATHWAY,BIOCARTA_PDGF_PATHWAY,STRING_900
BIOCARTA_SRCRPTP_PATHWAY,BIOCARTA_RACCYCD_PATHWAY,STRING_900
BIOCARTA_SRCRPTP_PATHWAY,BIOCARTA_CDK5_PATHWAY,STRING_900
BIOCARTA_SRCRPTP_PATHWAY,BIOCARTA_RB_PATHWAY,STRING_900
BIOCARTA_SRCRPTP_PATHWAY,BIOCARTA_G2_PATHWAY,STRING_900
BIOCARTA_SRCRPTP_PATHWAY,BIOCARTA_EFP_PATHWAY,STRING_900
BIOCARTA_STAT3_PATHWAY,BIOCARTA_IL22BP_PATHWAY,STRING_900
BIOCARTA_STAT3_PATHWAY,BIOCARTA_IL6_PATHWAY,STRING_900
BIOCARTA_STAT3_PATHWAY,BIOCARTA_TPO_PATHWAY,STRING_900
BIOCARTA_STAT3_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,STRING_900
BIOCARTA_STAT3_PATHWAY,BIOCARTA_GH_PATHWAY,STRING_900
BIOCARTA_STATHMIN_PATHWAY,BIOCARTA_MPR_PATHWAY,STRING_900
BIOCARTA_STATHMIN_PATHWAY,BIOCARTA_CREB_PATHWAY,STRING_900
BIOCARTA_STATHMIN_PATHWAY,BIOCARTA_BAD_PATHWAY,STRING_900
BIOCARTA_STATHMIN_PATHWAY,BIOCARTA_DREAM_PATHWAY,STRING_900
BIOCARTA_STATHMIN_PATHWAY,BIOCARTA_CARM1_PATHWAY,STRING_900
BIOCARTA_STEM_PATHWAY,BIOCARTA_INFLAM_PATHWAY,STRING_900
BIOCARTA_STEM_PATHWAY,BIOCARTA_CYTOKINE_PATHWAY,STRING_900
BIOCARTA_STEM_PATHWAY,BIOCARTA_ERYTH_PATHWAY,STRING_900
BIOCARTA_STEM_PATHWAY,BIOCARTA_IL3_PATHWAY,STRING_900
BIOCARTA_STEM_PATHWAY,BIOCARTA_IL17_PATHWAY,STRING_900
BIOCARTA_STRESS_PATHWAY,BIOCARTA_RELA_PATHWAY,STRING_900
BIOCARTA_STRESS_PATHWAY,BIOCARTA_TNFR2_PATHWAY,STRING_900
BIOCARTA_STRESS_PATHWAY,BIOCARTA_TOLL_PATHWAY,STRING_900
BIOCARTA_STRESS_PATHWAY,BIOCARTA_NFKB_PATHWAY,STRING_900
BIOCARTA_STRESS_PATHWAY,BIOCARTA_41BB_PATHWAY,STRING_900
BIOCARTA_SUMO_PATHWAY,BIOCARTA_CTBP1_PATHWAY,STRING_900
BIOCARTA_SUMO_PATHWAY,BIOCARTA_RANBP2_PATHWAY,STRING_900
BIOCARTA_SUMO_PATHWAY,BIOCARTA_PML_PATHWAY,STRING_900
BIOCARTA_SUMO_PATHWAY,BIOCARTA_ATM_PATHWAY,STRING_900
BIOCARTA_SUMO_PATHWAY,BIOCARTA_NPC_PATHWAY,STRING_900
BIOCARTA_TALL1_PATHWAY,BIOCARTA_CD40_PATHWAY,STRING_900
BIOCARTA_TALL1_PATHWAY,BIOCARTA_TNFR2_PATHWAY,STRING_900
BIOCARTA_TALL1_PATHWAY,BIOCARTA_STRESS_PATHWAY,STRING_900
BIOCARTA_TALL1_PATHWAY,BIOCARTA_TOLL_PATHWAY,STRING_900
BIOCARTA_TALL1_PATHWAY,BIOCARTA_NFKB_PATHWAY,STRING_900
BIOCARTA_TCAPOPTOSIS_PATHWAY,BIOCARTA_ASBCELL_PATHWAY,STRING_900
BIOCARTA_TCAPOPTOSIS_PATHWAY,BIOCARTA_BBCELL_PATHWAY,STRING_900
BIOCARTA_TCAPOPTOSIS_PATHWAY,BIOCARTA_CTL_PATHWAY,STRING_900
BIOCARTA_TCAPOPTOSIS_PATHWAY,BIOCARTA_CTLA4_PATHWAY,STRING_900
BIOCARTA_TCAPOPTOSIS_PATHWAY,BIOCARTA_TCRA_PATHWAY,STRING_900
BIOCARTA_TCR_PATHWAY,BIOCARTA_FCER1_PATHWAY,STRING_900
BIOCARTA_TCR_PATHWAY,BIOCARTA_BCR_PATHWAY,STRING_900
BIOCARTA_TCR_PATHWAY,BIOCARTA_PYK2_PATHWAY,STRING_900
BIOCARTA_TCR_PATHWAY,BIOCARTA_EGF_PATHWAY,STRING_900
BIOCARTA_TCR_PATHWAY,BIOCARTA_AT1R_PATHWAY,STRING_900
BIOCARTA_TCRA_PATHWAY,BIOCARTA_CSK_PATHWAY,STRING_900
BIOCARTA_TCRA_PATHWAY,BIOCARTA_CTLA4_PATHWAY,STRING_900
BIOCARTA_TCRA_PATHWAY,BIOCARTA_TCAPOPTOSIS_PATHWAY,STRING_900
BIOCARTA_TCRA_PATHWAY,BIOCARTA_THELPER_PATHWAY,STRING_900
BIOCARTA_TCRA_PATHWAY,BIOCARTA_TCYTOTOXIC_PATHWAY,STRING_900
BIOCARTA_TCYTOTOXIC_PATHWAY,BIOCARTA_THELPER_PATHWAY,STRING_900
BIOCARTA_TCYTOTOXIC_PATHWAY,BIOCARTA_CTL_PATHWAY,STRING_900
BIOCARTA_TCYTOTOXIC_PATHWAY,BIOCARTA_TCAPOPTOSIS_PATHWAY,STRING_900
BIOCARTA_TCYTOTOXIC_PATHWAY,BIOCARTA_IL17_PATHWAY,STRING_900
BIOCARTA_TCYTOTOXIC_PATHWAY,BIOCARTA_TCRA_PATHWAY,STRING_900
BIOCARTA_TEL_PATHWAY,BIOCARTA_ARF_PATHWAY,STRING_900
BIOCARTA_TEL_PATHWAY,BIOCARTA_RACCYCD_PATHWAY,STRING_900
BIOCARTA_TEL_PATHWAY,BIOCARTA_PELP1_PATHWAY,STRING_900
BIOCARTA_TEL_PATHWAY,BIOCARTA_BCELLSURVIVAL_PATHWAY,STRING_900
BIOCARTA_TEL_PATHWAY,BIOCARTA_CHEMICAL_PATHWAY,STRING_900
BIOCARTA_TERC_PATHWAY,BIOCARTA_TERT_PATHWAY,STRING_900
BIOCARTA_TERC_PATHWAY,BIOCARTA_P53_PATHWAY,STRING_900
BIOCARTA_TERC_PATHWAY,BIOCARTA_P53HYPOXIA_PATHWAY,STRING_900
BIOCARTA_TERC_PATHWAY,BIOCARTA_G1_PATHWAY,STRING_900
BIOCARTA_TERC_PATHWAY,BIOCARTA_ATM_PATHWAY,STRING_900
BIOCARTA_TERT_PATHWAY,BIOCARTA_ARF_PATHWAY,STRING_900
BIOCARTA_TERT_PATHWAY,BIOCARTA_G1_PATHWAY,STRING_900
BIOCARTA_TERT_PATHWAY,BIOCARTA_PELP1_PATHWAY,STRING_900
BIOCARTA_TERT_PATHWAY,BIOCARTA_TEL_PATHWAY,STRING_900
BIOCARTA_TERT_PATHWAY,BIOCARTA_TERC_PATHWAY,STRING_900
BIOCARTA_TFF_PATHWAY,BIOCARTA_HER2_PATHWAY,STRING_900
BIOCARTA_TFF_PATHWAY,BIOCARTA_PTEN_PATHWAY,STRING_900
BIOCARTA_TFF_PATHWAY,BIOCARTA_IGF1_PATHWAY,STRING_900
BIOCARTA_TFF_PATHWAY,BIOCARTA_GH_PATHWAY,STRING_900
BIOCARTA_TFF_PATHWAY,BIOCARTA_INSULIN_PATHWAY,STRING_900
BIOCARTA_TGFB_PATHWAY,BIOCARTA_ALK_PATHWAY,STRING_900
BIOCARTA_TGFB_PATHWAY,BIOCARTA_CTCF_PATHWAY,STRING_900
BIOCARTA_TGFB_PATHWAY,BIOCARTA_NTHI_PATHWAY,STRING_900
BIOCARTA_TGFB_PATHWAY,BIOCARTA_TOB1_PATHWAY,STRING_900
BIOCARTA_TGFB_PATHWAY,BIOCARTA_P38MAPK_PATHWAY,STRING_900
BIOCARTA_TH1TH2_PATHWAY,BIOCARTA_NO2IL12_PATHWAY,STRING_900
BIOCARTA_TH1TH2_PATHWAY,BIOCARTA_IL12_PATHWAY,STRING_900
BIOCARTA_TH1TH2_PATHWAY,BIOCARTA_NKT_PATHWAY,STRING_900
BIOCARTA_TH1TH2_PATHWAY,BIOCARTA_INFLAM_PATHWAY,STRING_900
BIOCARTA_TH1TH2_PATHWAY,BIOCARTA_ASBCELL_PATHWAY,STRING_900
BIOCARTA_THELPER_PATHWAY,BIOCARTA_TCYTOTOXIC_PATHWAY,STRING_900
BIOCARTA_THELPER_PATHWAY,BIOCARTA_CTL_PATHWAY,STRING_900
BIOCARTA_THELPER_PATHWAY,BIOCARTA_TCAPOPTOSIS_PATHWAY,STRING_900
BIOCARTA_THELPER_PATHWAY,BIOCARTA_TCRA_PATHWAY,STRING_900
BIOCARTA_THELPER_PATHWAY,BIOCARTA_BLYMPHOCYTE_PATHWAY,STRING_900
BIOCARTA_TID_PATHWAY,BIOCARTA_NTHI_PATHWAY,STRING_900
BIOCARTA_TID_PATHWAY,BIOCARTA_KERATINOCYTE_PATHWAY,STRING_900
BIOCARTA_TID_PATHWAY,BIOCARTA_RACCYCD_PATHWAY,STRING_900
BIOCARTA_TID_PATHWAY,BIOCARTA_HCMV_PATHWAY,STRING_900
BIOCARTA_TID_PATHWAY,BIOCARTA_RELA_PATHWAY,STRING_900
BIOCARTA_TNFR1_PATHWAY,BIOCARTA_HIVNEF_PATHWAY,STRING_900
BIOCARTA_TNFR1_PATHWAY,BIOCARTA_FAS_PATHWAY,STRING_900
BIOCARTA_TNFR1_PATHWAY,BIOCARTA_DEATH_PATHWAY,STRING_900
BIOCARTA_TNFR1_PATHWAY,BIOCARTA_STRESS_PATHWAY,STRING_900
BIOCARTA_TNFR1_PATHWAY,BIOCARTA_CERAMIDE_PATHWAY,STRING_900
